Name,Size,Thread,Exec Time,Speed Up
fluidanimate,simlarge,32,2.087,2.3999041686631526
fluidanimate,simmedium,1,1.5917999999999999,1.0
fluidanimate,simmedium,2,1.0955,1.453035143769968
fluidanimate,simmedium,3,0.94865,1.7191591283828638
fluidanimate,simmedium,4,0.8018000000000001,1.9852831129957593
fluidanimate,simmedium,5,0.774575,2.063287634212832
fluidanimate,simmedium,6,0.74735,2.1412921554299045
fluidanimate,simmedium,7,0.720125,2.219296676646977
fluidanimate,simmedium,8,0.6929,2.2973011978640496
fluidanimate,simmedium,9,0.7018875,2.270304604616399
fluidanimate,simmedium,10,0.7108749999999999,2.2433080113687485
fluidanimate,simmedium,11,0.7198624999999998,2.216311418121098
fluidanimate,simmedium,12,0.72885,2.1893148248734473
fluidanimate,simmedium,13,0.7378374999999999,2.1623182316257967
fluidanimate,simmedium,14,0.7468249999999999,2.1353216383781466
fluidanimate,simmedium,15,0.7558124999999999,2.108325045130496
fluidanimate,simmedium,16,0.7647999999999999,2.0813284518828454
fluidanimate,simmedium,17,0.771075,2.0662332877178375
fluidanimate,simmedium,18,0.7773499999999999,2.0511381235528297
fluidanimate,simmedium,19,0.783625,2.0360429593878218
fluidanimate,simmedium,20,0.7898999999999999,2.020947795222814
fluidanimate,simmedium,21,0.796175,2.0058526310578055
fluidanimate,simmedium,22,0.80245,1.9907574668927976
fluidanimate,simmedium,23,0.808725,1.9756623027277898
fluidanimate,simmedium,24,0.815,1.9605671385627819
fluidanimate,simmedium,25,0.821275,1.945471974397774
fluidanimate,simmedium,26,0.82755,1.9303768102327659
fluidanimate,simmedium,27,0.833825,1.9152816460677577
fluidanimate,simmedium,28,0.8401000000000001,1.9001864819027499
fluidanimate,simmedium,29,0.846375,1.885091317737742
fluidanimate,simmedium,30,0.8526500000000001,1.8699961535727339
fluidanimate,simmedium,31,0.858925,1.8549009894077262
fluidanimate,simmedium,32,0.8652000000000001,1.839805825242718
fluidanimate,simsmall,1,0.7104,1.0
fluidanimate,simsmall,2,0.5056,1.4050632911392404
fluidanimate,simsmall,3,0.44535,1.6248894747049096
fluidanimate,simsmall,4,0.38510000000000005,1.8447156582705788
fluidanimate,simsmall,5,0.3916750000000001,1.815233389303323
fluidanimate,simsmall,6,0.3982500000000001,1.7857511203360672
fluidanimate,simsmall,7,0.4048250000000001,1.7562688513688114
fluidanimate,simsmall,8,0.4114000000000001,1.7267865824015554
fluidanimate,simsmall,9,0.4144250000000001,1.7147950089126556
fluidanimate,simsmall,10,0.4174500000000001,1.702803435423756
fluidanimate,simsmall,11,0.4204750000000001,1.6908118619348564
fluidanimate,simsmall,12,0.4235000000000001,1.6788202884459564
fluidanimate,simsmall,13,0.4265250000000001,1.6668287149570569
fluidanimate,simsmall,14,0.4295500000000001,1.654837141468157
fluidanimate,simsmall,15,0.4325750000000001,1.6428455679792573
fluidanimate,simsmall,16,0.4356000000000001,1.6308539944903577
fluidanimate,simsmall,17,0.4452000000000001,1.6042820353133254
fluidanimate,simsmall,18,0.4548000000000001,1.577710076136293
fluidanimate,simsmall,19,0.46440000000000015,1.5511381169592608
fluidanimate,simsmall,20,0.4740000000000001,1.5245661577822287
fluidanimate,simsmall,21,0.48360000000000003,1.4979941986051961
fluidanimate,simsmall,22,0.4932000000000001,1.4714222394281642
fluidanimate,simsmall,23,0.5028000000000001,1.4448502802511318
fluidanimate,simsmall,24,0.5124000000000001,1.4182783210740995
fluidanimate,simsmall,25,0.522,1.391706361897067
fluidanimate,simsmall,26,0.5316000000000001,1.365134402720035
fluidanimate,simsmall,27,0.5412,1.3385624435430028
fluidanimate,simsmall,28,0.5508000000000001,1.3119904843659702
fluidanimate,simsmall,29,0.5604000000000001,1.285418525188938
fluidanimate,simsmall,30,0.5700000000000001,1.258846566011906
fluidanimate,simsmall,31,0.5796000000000001,1.2322746068348736
fluidanimate,simsmall,32,0.5892000000000001,1.2057026476578412
freqmine,simlarge,1,12.570800000000002,1.0
freqmine,simlarge,2,6.774900000000001,1.8554960220815069
freqmine,simlarge,3,5.329000000000001,2.546403209207167
freqmine,simlarge,4,3.8830999999999998,3.2373103963328274
freqmine,simlarge,5,3.594225,3.5801678683744194
freqmine,simlarge,6,3.30535,3.923025340416011
freqmine,simlarge,7,3.016475,4.265882812457603
freqmine,simlarge,8,2.7276,4.608740284499195
freqmine,simlarge,9,2.7032,4.651498179153864
freqmine,simlarge,10,2.6788,4.694256073808534
freqmine,simlarge,11,2.6544,4.737013968463202
freqmine,simlarge,12,2.63,4.779771863117872
freqmine,simlarge,13,2.62545,4.788098672972066
freqmine,simlarge,14,2.6209,4.796425482826262
freqmine,simlarge,15,2.6163499999999997,4.804752292680457
freqmine,simlarge,16,2.6117999999999997,4.813079102534652
freqmine,simlarge,17,2.6228749999999996,4.7930102606007745
freqmine,simlarge,18,2.63395,4.772941418666897
freqmine,simlarge,19,2.6450250000000004,4.7528725767330195
freqmine,simlarge,20,2.6561000000000003,4.732803734799142
freqmine,simlarge,21,2.6664250000000003,4.714687697666422
freqmine,simlarge,22,2.67675,4.696571660533701
freqmine,simlarge,23,2.6870749999999997,4.67845562340098
freqmine,simlarge,24,2.6973999999999996,4.66033958626826
freqmine,simlarge,25,2.699775,4.656250662954732
freqmine,simlarge,26,2.7021499999999996,4.652161739641205
freqmine,simlarge,27,2.704525,4.648072816327677
freqmine,simlarge,28,2.7069,4.643983893014149
freqmine,simlarge,29,2.705675,4.646089326126267
freqmine,simlarge,30,2.70445,4.648194759238385
freqmine,simlarge,31,2.7032249999999998,4.650300192350503
freqmine,simlarge,32,2.702,4.652405625462621
freqmine,simmedium,1,3.5927000000000007,1.0
freqmine,simmedium,2,2.0771,1.7296711761590682
freqmine,simmedium,3,1.67955,2.266044636441469
freqmine,simmedium,4,1.282,2.802418096723869
freqmine,simmedium,5,1.2109999999999999,3.001788522442702
freqmine,simmedium,6,1.14,3.2011589481615346
freqmine,simmedium,7,1.0689999999999997,3.4005293738803677
freqmine,simmedium,8,0.9979999999999997,3.5998997995992004
freqmine,simmedium,9,0.9926499999999997,3.6196207333774675
freqmine,simmedium,10,0.9872999999999998,3.639341667155734
freqmine,simmedium,11,0.98195,3.659062600934001
freqmine,simmedium,12,0.9766,3.6787835347122675
freqmine,simmedium,13,0.983025,3.655201588976933
freqmine,simmedium,14,0.9894499999999999,3.6316196432415975
freqmine,simmedium,15,0.995875,3.608037697506262
freqmine,simmedium,16,1.0023,3.5844557517709275
freqmine,simmedium,17,1.0124499999999999,3.5495701195142635
freqmine,simmedium,18,1.0226,3.5146844872575995
freqmine,simmedium,19,1.03275,3.4797988550009356
freqmine,simmedium,20,1.0429,3.4449132227442716
freqmine,simmedium,21,1.053075,3.4125655002992517
freqmine,simmedium,22,1.06325,3.3802177778542326
freqmine,simmedium,23,1.073425,3.3478700554092136
freqmine,simmedium,24,1.0836000000000001,3.3155223329641936
freqmine,simmedium,25,1.089525,3.2977814589257104
freqmine,simmedium,26,1.09545,3.2800405848872267
freqmine,simmedium,27,1.101375,3.262299710848743
freqmine,simmedium,28,1.1073,3.24455883681026
freqmine,simmedium,29,1.1091,3.239318634112854
freqmine,simmedium,30,1.1109,3.2340784314154485
freqmine,simmedium,31,1.1127,3.2288382287180433
freqmine,simmedium,32,1.1145,3.2235980260206376
freqmine,simsmall,1,0.9726000000000001,1.0
freqmine,simsmall,2,0.6077999999999999,1.6001974333662394
freqmine,simsmall,3,0.51935,1.9286668299344543
freqmine,simsmall,4,0.4309,2.257136226502669
freqmine,simsmall,5,0.41455,2.358105247852378
freqmine,simsmall,6,0.3982,2.459074269202087
freqmine,simsmall,7,0.3818500000000001,2.5600432905517962
freqmine,simsmall,8,0.36550000000000005,2.661012311901505
freqmine,simsmall,9,0.36942500000000006,2.633613378732005
freqmine,simsmall,10,0.37335000000000007,2.6062144455625047
freqmine,simsmall,11,0.377275,2.578815512393005
freqmine,simsmall,12,0.38120000000000004,2.551416579223505
freqmine,simsmall,13,0.3803500000000001,2.5571569288591323
freqmine,simsmall,14,0.37950000000000006,2.5628972784947592
freqmine,simsmall,15,0.37865,2.5686376281303867
freqmine,simsmall,16,0.3778,2.574377977766014
freqmine,simsmall,17,0.385275,2.5271778909771965
freqmine,simsmall,18,0.39275000000000004,2.479977804188379
freqmine,simsmall,19,0.40022500000000005,2.4327777173995613
freqmine,simsmall,20,0.4077,2.3855776306107437
freqmine,simsmall,21,0.413225,2.3549114686537305
freqmine,simsmall,22,0.41875,2.324245306696717
freqmine,simsmall,23,0.424275,2.293579144739703
freqmine,simsmall,24,0.4298,2.26291298278269
freqmine,simsmall,25,0.436475,2.229824386594137
freqmine,simsmall,26,0.44315,2.196735790405584
freqmine,simsmall,27,0.449825,2.163647194217031
freqmine,simsmall,28,0.45649999999999996,2.130558598028478
freqmine,simsmall,29,0.46265,2.1033232303754428
freqmine,simsmall,30,0.4688,2.076087862722408
freqmine,simsmall,31,0.47494999999999993,2.048852495069373
freqmine,simsmall,32,0.48109999999999997,2.021617127416338
streamcluster,simlarge,1,11.9902,1.0
streamcluster,simlarge,2,6.759299999999999,1.773881910848757
streamcluster,simlarge,3,5.536249999999999,2.2768834575109964
streamcluster,simlarge,4,4.3132,2.7798850041732357
streamcluster,simlarge,5,4.0306999999999995,3.026591938603664
streamcluster,simlarge,6,3.7481999999999998,3.2732988730340926
streamcluster,simlarge,7,3.4656999999999996,3.520005807464521
streamcluster,simlarge,8,3.1831999999999994,3.766712741894949
streamcluster,simlarge,9,3.8038749999999997,3.3540855456726986
streamcluster,simlarge,10,4.42455,2.941458349450448
streamcluster,simlarge,11,5.045225,2.528831153228198
streamcluster,simlarge,12,5.665900000000001,2.1162039570059474
streamcluster,simlarge,13,8.214675,1.7761416822113045
streamcluster,simlarge,14,10.76345,1.4360794074166614
streamcluster,simlarge,15,13.312225,1.0960171326220183
streamcluster,simlarge,16,15.861,0.7559548578273753
streamcluster,simlarge,17,16.648375,0.7246447946421971
streamcluster,simlarge,18,17.43575,0.693334731457019
streamcluster,simlarge,19,18.223125,0.6620246682718408
streamcluster,simlarge,20,19.0105,0.6307146050866627
streamcluster,simlarge,21,20.415824999999998,0.5947302676694453
streamcluster,simlarge,22,21.82115,0.558745930252228
streamcluster,simlarge,23,23.226475,0.5227615928350107
streamcluster,simlarge,24,24.6318,0.48677725541779326
streamcluster,simlarge,25,26.3299,0.46047280033461047
streamcluster,simlarge,26,28.028,0.43416834525142756
streamcluster,simlarge,27,29.726099999999995,0.40786389016824476
streamcluster,simlarge,28,31.424199999999995,0.3815594350850619
streamcluster,simlarge,29,32.50407499999999,0.37003190729799784
streamcluster,simlarge,30,33.583949999999994,0.3585043795109338
streamcluster,simlarge,31,34.663824999999996,0.3469768517238697
streamcluster,simlarge,32,35.7437,0.33544932393680565
streamcluster,simmedium,1,2.3413999999999997,1.0
streamcluster,simmedium,2,1.2856,1.8212507778469194
streamcluster,simmedium,3,1.0875,2.226906027556246
streamcluster,simmedium,4,0.8894,2.632561277265572
streamcluster,simmedium,5,0.99725,2.417599334690548
streamcluster,simmedium,6,1.1051,2.202637392115524
streamcluster,simmedium,7,1.21295,1.9876754495404996
streamcluster,simmedium,8,1.3208,1.7727135069654754
streamcluster,simmedium,9,2.06445,1.465808818355596
streamcluster,simmedium,10,2.8081,1.1589041297457165
streamcluster,simmedium,11,3.5517499999999997,0.8519994411358374
streamcluster,simmedium,12,4.2954,0.545094752525958
streamcluster,simmedium,13,5.81295,0.4652915050828994
streamcluster,simmedium,14,7.330500000000001,0.3854882576398409
streamcluster,simmedium,15,8.84805,0.30568501019678235
streamcluster,simmedium,16,10.3656,0.22588176275372382
streamcluster,simmedium,17,11.3689,0.21012056066656695
streamcluster,simmedium,18,12.3722,0.1943593585794101
streamcluster,simmedium,19,13.375499999999999,0.17859815649225325
streamcluster,simmedium,20,14.378799999999998,0.16283695440509638
streamcluster,simmedium,21,15.374625,0.15400587788767978
streamcluster,simmedium,22,16.37045,0.14517480137026317
streamcluster,simmedium,23,17.366275,0.1363437248528466
streamcluster,simmedium,24,18.362100000000005,0.12751264833543
streamcluster,simmedium,25,19.874800000000004,0.11961156394410391
streamcluster,simmedium,26,21.387500000000003,0.1117104795527778
streamcluster,simmedium,27,22.900199999999998,0.10380939516145171
streamcluster,simmedium,28,24.4129,0.09590831077012561
streamcluster,simmedium,29,24.77425,0.09456806535195098
streamcluster,simmedium,30,25.135600000000004,0.09322781993377635
streamcluster,simmedium,31,25.496950000000005,0.09188757451560173
streamcluster,simmedium,32,25.858300000000003,0.0905473290974271
streamcluster,simsmall,1,0.44589999999999996,1.0
streamcluster,simsmall,2,0.3020999999999999,1.4760013240648795
streamcluster,simsmall,3,0.3151999999999999,1.4171051396443801
streamcluster,simsmall,4,0.3282999999999999,1.3582089552238807
streamcluster,simsmall,5,0.44332499999999997,1.1600506788735168
streamcluster,simsmall,6,0.5583499999999999,0.961892402523153
streamcluster,simsmall,7,0.673375,0.763734126172789
streamcluster,simsmall,8,0.7884,0.5655758498224251
streamcluster,simsmall,9,1.424275,0.4576387738279971
streamcluster,simsmall,10,2.06015,0.3497016978335692
streamcluster,simsmall,11,2.6960249999999997,0.24176462183914119
streamcluster,simsmall,12,3.3319,0.1338275458447132
streamcluster,simsmall,13,4.485775,0.11439725927783995
streamcluster,simsmall,14,5.63965,0.09496697271096671
streamcluster,simsmall,15,6.793525,0.07553668614409347
streamcluster,simsmall,16,7.9474,0.05610639957722022
streamcluster,simsmall,17,8.86635,0.051670532011361715
streamcluster,simsmall,18,9.7853,0.04723466444550321
streamcluster,simsmall,19,10.704250000000002,0.04279879687964472
streamcluster,simsmall,20,11.6232,0.038362929313786216
streamcluster,simsmall,21,12.751400000000002,0.03568066252822513
streamcluster,simsmall,22,13.879600000000002,0.032998395742664055
streamcluster,simsmall,23,15.007800000000003,0.03031612895710297
streamcluster,simsmall,24,16.136000000000003,0.027633862171541887
streamcluster,simsmall,25,16.872275000000002,0.026567565057101318
streamcluster,simsmall,26,17.60855,0.025501267942660746
streamcluster,simsmall,27,18.344825,0.024434970828220177
streamcluster,simsmall,28,19.0811,0.023368673713779604
streamcluster,simsmall,29,20.089925,0.02234883921276285
streamcluster,simsmall,30,21.09875,0.021329004711746095
streamcluster,simsmall,31,22.107574999999997,0.020309170210729338
streamcluster,simsmall,32,23.1164,0.019289335709712585
swaptions,simlarge,1,13.838600000000003,1.0
swaptions,simlarge,2,7.0119,1.9735877579543353
swaptions,simlarge,3,5.35205,2.8608256215696604
swaptions,simlarge,4,3.6921999999999997,3.7480634851849857
swaptions,simlarge,5,3.2899499999999997,4.471785901139123
swaptions,simlarge,6,2.8876999999999997,5.195508317093261
swaptions,simlarge,7,2.48545,5.919230733047399
swaptions,simlarge,8,2.0832,6.642953149001537
swaptions,simlarge,9,1.9465000000000003,7.234004760215095
swaptions,simlarge,10,1.8098,7.825056371428653
swaptions,simlarge,11,1.6730999999999998,8.416107982642211
swaptions,simlarge,12,1.5364,9.00715959385577
swaptions,simlarge,13,1.4743499999999998,9.441016334112524
swaptions,simlarge,14,1.4123,9.874873074369276
swaptions,simlarge,15,1.35025,10.30872981462603
swaptions,simlarge,16,1.2882,10.742586554882784
swaptions,simlarge,17,1.2556,11.045063944491678
swaptions,simlarge,18,1.223,11.347541334100573
swaptions,simlarge,19,1.1904000000000001,11.650018723709469
swaptions,simlarge,20,1.1578000000000002,11.952496113318363
swaptions,simlarge,21,1.1646250000000002,11.883661596422407
swaptions,simlarge,22,1.17145,11.814827079526452
swaptions,simlarge,23,1.178275,11.745992562630494
swaptions,simlarge,24,1.1851,11.67715804573454
swaptions,simlarge,25,1.1759499999999998,11.770188952237344
swaptions,simlarge,26,1.1667999999999998,11.86321985874015
swaptions,simlarge,27,1.1576499999999998,11.956250765242956
swaptions,simlarge,28,1.1484999999999999,12.04928167174576
swaptions,simlarge,29,1.164475,11.890516186174876
swaptions,simlarge,30,1.18045,11.731750700603992
swaptions,simlarge,31,1.196425,11.57298521503311
swaptions,simlarge,32,1.2124,11.414219729462227
swaptions,simmedium,1,3.4866,1.0
swaptions,simmedium,2,1.766,1.9742921857304645
swaptions,simmedium,3,1.3603,2.8133560237263255
swaptions,simmedium,4,0.9546000000000001,3.652419861722187
swaptions,simmedium,5,0.8563750000000001,4.29112191071215
swaptions,simmedium,6,0.7581500000000001,4.929823959702112
swaptions,simmedium,7,0.659925,5.568526008692075
swaptions,simmedium,8,0.5617,6.207228057682038
swaptions,simmedium,9,0.52425,6.77159001631324
swaptions,simmedium,10,0.4868,7.335951974944442
swaptions,simmedium,11,0.44935,7.900313933575644
swaptions,simmedium,12,0.4119,8.464675892206847
swaptions,simmedium,13,0.410825,8.487000540352387
swaptions,simmedium,14,0.40975000000000006,8.509325188497927
swaptions,simmedium,15,0.40867500000000007,8.531649836643467
swaptions,simmedium,16,0.4076000000000001,8.553974484789007
swaptions,simmedium,17,0.4083500000000001,8.538349835827507
swaptions,simmedium,18,0.4091,8.522725186866008
swaptions,simmedium,19,0.40984999999999994,8.50710053790451
swaptions,simmedium,20,0.41059999999999997,8.491475888943011
swaptions,simmedium,21,0.41562499999999997,8.392405384318124
swaptions,simmedium,22,0.42064999999999997,8.293334879693237
swaptions,simmedium,23,0.425675,8.19426437506835
swaptions,simmedium,24,0.4307,8.095193870443463
swaptions,simmedium,25,0.44015000000000004,7.931907676044977
swaptions,simmedium,26,0.4496,7.768621481646491
swaptions,simmedium,27,0.45905,7.605335287248006
swaptions,simmedium,28,0.4685,7.44204909284952
swaptions,simmedium,29,0.485125,7.210789156085738
swaptions,simmedium,30,0.5017499999999999,6.979529219321957
swaptions,simmedium,31,0.5183749999999999,6.748269282558176
swaptions,simmedium,32,0.5349999999999999,6.517009345794394
vips,simlarge,1,10.858899999999998,1.0
vips,simlarge,2,5.8412,1.859018694788742
vips,simlarge,3,4.5365,2.609517392446664
vips,simlarge,4,3.2318,3.3600160901045855
vips,simlarge,5,2.92215,3.8820053447207226
vips,simlarge,6,2.6125,4.40399459933686
vips,simlarge,7,2.30285,4.925983853952998
vips,simlarge,8,1.9931999999999999,5.447973108569134
vips,simlarge,9,1.893075,5.7904596455789195
vips,simlarge,10,1.79295,6.132946182588704
vips,simlarge,11,1.692825,6.475432719598488
vips,simlarge,12,1.5927000000000002,6.817919256608273
vips,simlarge,13,1.557,6.9857927081986695
vips,simlarge,14,1.5213,7.153666159789067
vips,simlarge,15,1.4855999999999998,7.321539611379464
vips,simlarge,16,1.4498999999999997,7.48941306296986
vips,simlarge,17,1.462025,7.428808996373151
vips,simlarge,18,1.4741499999999998,7.368204929776441
vips,simlarge,19,1.4862749999999998,7.307600863179731
vips,simlarge,20,1.4984,7.246996796583021
vips,simlarge,21,1.511575,7.185441008564853
vips,simlarge,22,1.52475,7.1238852205466845
vips,simlarge,23,1.537925,7.062329432528516
vips,simlarge,24,1.5511,7.000773644510347
vips,simlarge,25,1.558025,6.970066552105841
vips,simlarge,26,1.56495,6.939359459701334
vips,simlarge,27,1.571875,6.9086523672968285
vips,simlarge,28,1.5788,6.877945274892323
vips,simlarge,29,1.5868,6.843786122794521
vips,simlarge,30,1.5948,6.809626970696719
vips,simlarge,31,1.6028,6.775467818598918
vips,simlarge,32,1.6108,6.741308666501117
vips,simmedium,1,4.062299999999999,1.0
vips,simmedium,2,2.2137000000000002,1.8350725030491928
vips,simmedium,3,1.7286000000000001,2.550950003032437
vips,simmedium,4,1.2435,3.2668275030156804
vips,simmedium,5,1.1303,3.734520526085587
vips,simmedium,6,1.0171000000000001,4.202213549155493
vips,simmedium,7,0.9038999999999999,4.6699065722254
vips,simmedium,8,0.7907,5.137599595295306
vips,simmedium,9,0.7578999999999999,5.39311629995897
vips,simmedium,10,0.7251,5.648633004622633
vips,simmedium,11,0.6922999999999999,5.904149709286297
vips,simmedium,12,0.6595,6.15966641394996
vips,simmedium,13,0.6569499999999999,6.1838573108474995
vips,simmedium,14,0.6544,6.208048207745039
vips,simmedium,15,0.65185,6.232239104642579
vips,simmedium,16,0.6493,6.256430001540118
vips,simmedium,17,0.6592749999999999,6.165878798311212
vips,simmedium,18,0.6692499999999999,6.075327595082305
vips,simmedium,19,0.679225,5.984776391853398
vips,simmedium,20,0.6891999999999999,5.894225188624491
vips,simmedium,21,0.698,5.822622232164116
vips,simmedium,22,0.7067999999999999,5.751019275703741
vips,simmedium,23,0.7155999999999999,5.679416319243366
vips,simmedium,24,0.7243999999999999,5.607813362782991
vips,simmedium,25,0.7308749999999999,5.559418598656615
vips,simmedium,26,0.73735,5.5110238345302385
vips,simmedium,27,0.743825,5.462629070403863
vips,simmedium,28,0.7503000000000001,5.4142343062774865
vips,simmedium,29,0.757175,5.366377709651545
vips,simmedium,30,0.76405,5.318521113025604
vips,simmedium,31,0.770925,5.270664516399662
vips,simmedium,32,0.7777999999999999,5.22280791977372
vips,simsmall,1,1.3352,1.0
vips,simsmall,2,0.7451999999999999,1.7917337627482557
vips,simsmall,3,0.5991,2.3695975657008383
vips,simsmall,4,0.453,2.9474613686534212
vips,simsmall,5,0.420375,3.2456347861799886
vips,simsmall,6,0.38775,3.543808203706556
vips,simsmall,7,0.35512499999999997,3.8419816212331233
vips,simsmall,8,0.32249999999999995,4.140155038759691
vips,simsmall,9,0.316175,4.228265673417009
vips,simsmall,10,0.30984999999999996,4.316376308074327
vips,simsmall,11,0.303525,4.404486942731645
vips,simsmall,12,0.2972,4.492597577388963
vips,simsmall,13,0.303725,4.401925758049455
vips,simsmall,14,0.31025,4.311253938709947
vips,simsmall,15,0.31677500000000003,4.220582119370439
vips,simsmall,16,0.32330000000000003,4.1299103000309305
vips,simsmall,17,0.3306,4.0443830796331275
vips,simsmall,18,0.3379,3.9588558592353236
vips,simsmall,19,0.34519999999999995,3.8733286388375205
vips,simsmall,20,0.3524999999999999,3.787801418439717
vips,simsmall,21,0.3601499999999999,3.7121640369438573
vips,simsmall,22,0.3678,3.636526655447997
vips,simsmall,23,0.37545000000000006,3.560889273952137
vips,simsmall,24,0.38310000000000005,3.485251892456277
vips,simsmall,25,0.38822500000000004,3.4409954109180254
vips,simsmall,26,0.39335,3.396738929379774
vips,simsmall,27,0.39847499999999997,3.3524824478415227
vips,simsmall,28,0.40359999999999996,3.308225966303271
vips,simsmall,29,0.4085,3.2699218376764136
vips,simsmall,30,0.4134,3.231617709049556
vips,simsmall,31,0.4183,3.193313580422698
vips,simsmall,32,0.4232,3.155009451795841
